Physical Time: Physical Time (s),star,cowan,parker,rectangle,star/ana
2.519,1473.2052400000,1473.191826,1473.580963,1473.17477077791,1.000021491
2.5195,1473.2051740000,1473.191788,1473.580963,1473.17472844276,1.000021475
2.52,1473.2051080000,1473.191749,1473.580963,1473.17468611693,1.000021458
2.5205,1473.2050420000,1473.191711,1473.580963,1473.17464380040,1.000021442
2.521,1473.2049760000,1473.191672,1473.580963,1473.17460149319,1.000021426
2.5215,1473.2049100000,1473.191634,1473.580963,1473.17455919528,1.00002141
2.522,1473.2048450000,1473.191595,1473.580963,1473.17451690668,1.000021393
2.5225,1473.2047790000,1473.191557,1473.580963,1473.17447462739,1.000021377
2.523,1473.2047130000,1473.191518,1473.580963,1473.17443235740,1.000021361
2.5235,1473.2046470000,1473.19148,1473.580963,1473.17439009671,1.000021345
2.524,1473.2045810000,1473.191442,1473.580963,1473.17434784533,1.000021329
2.5245,1473.2045160000,1473.191403,1473.580963,1473.17430560324,1.000021312
2.525,1473.2044500000,1473.191365,1473.580963,1473.17426337045,1.000021296
2.5255,1473.2043840000,1473.191326,1473.580963,1473.17422114696,1.00002128
2.526,1473.2043180000,1473.191288,1473.580963,1473.17417893277,1.000021264
2.5265,1473.2042530000,1473.19125,1473.580963,1473.17413672787,1.000021248
2.527,1473.2041870000,1473.191211,1473.580963,1473.17409453226,1.000021231
2.5275,1473.2041210000,1473.191173,1473.580963,1473.17405234594,1.000021215
2.528,1473.2040560000,1473.191135,1473.580963,1473.17401016892,1.000021199
2.5285,1473.2039900000,1473.191096,1473.580963,1473.17396800118,1.000021183
2.529,1473.2039250000,1473.191058,1473.580963,1473.17392584273,1.000021167
2.5295,1473.2038590000,1473.19102,1473.580963,1473.17388369357,1.00002115
2.53,1473.2037940000,1473.190981,1473.580963,1473.17384155369,1.000021134
2.5305,1473.2037280000,1473.190943,1473.580963,1473.17379942309,1.000021118
2.531,1473.2036630000,1473.190905,1473.580963,1473.17375730178,1.000021103
2.5315,1473.2035970000,1473.190867,1473.580963,1473.17371518974,1.000021086
2.532,1473.2035320000,1473.190828,1473.580963,1473.17367308699,1.00002107
2.5325,1473.2034660000,1473.19079,1473.580963,1473.17363099351,1.000021054
2.533,1473.2034010000,1473.190752,1473.580963,1473.17358890931,1.000021038
2.5335,1473.2033360000,1473.190713,1473.580963,1473.17354683438,1.000021022
2.534,1473.2032700000,1473.190675,1473.580963,1473.17350476873,1.000021006
2.5345,1473.2032050000,1473.190637,1473.580963,1473.17346271234,1.00002099
2.535,1473.2031400000,1473.190599,1473.580963,1473.17342066523,1.000020973
2.5355,1473.2030740000,1473.190561,1473.580963,1473.17337862739,1.000020958
2.536,1473.2030090000,1473.190522,1473.580963,1473.17333659882,1.000020941
2.5365,1473.2029440000,1473.190484,1473.580963,1473.17329457951,1.000020925
2.537,1473.2028790000,1473.190446,1473.580963,1473.17325256946,1.00002091
2.5375,1473.2028130000,1473.190408,1473.580963,1473.17321056868,1.000020893
2.538,1473.2027480000,1473.190369,1473.580963,1473.17316857716,1.000020878
2.5385,1473.2026830000,1473.190331,1473.580963,1473.17312659491,1.000020861
2.539,1473.2026180000,1473.190293,1473.580963,1473.17308462191,1.000020846
2.5395,1473.2025530000,1473.190255,1473.580963,1473.17304265817,1.000020829
2.54,1473.2024880000,1473.190217,1473.580963,1473.17300070368,1.000020814
2.5405,1473.2024230000,1473.190179,1473.580963,1473.17295875846,1.000020797
2.541,1473.2023570000,1473.190141,1473.580963,1473.17291682248,1.000020782
2.5415,1473.2022920000,1473.190102,1473.580963,1473.17287489576,1.000020765
2.542,1473.2022270000,1473.190064,1473.580963,1473.17283297829,1.00002075
2.5425,1473.2021620000,1473.190026,1473.580963,1473.17279107006,1.000020734
2.543,1473.2020970000,1473.189988,1473.580963,1473.17274917109,1.000020718
2.5435,1473.2020330000,1473.18995,1473.580963,1473.17270728136,1.000020702
2.544,1473.2019680000,1473.189912,1473.580963,1473.17266540088,1.000020686
2.5445,1473.2019030000,1473.189874,1473.580963,1473.17262352964,1.00002067
2.545,1473.2018380000,1473.189836,1473.580963,1473.17258166764,1.000020654
2.5455,1473.2017730000,1473.189798,1473.580963,1473.17253981488,1.000020639
2.546,1473.2017080000,1473.18976,1473.580963,1473.17249797137,1.000020623
2.5465,1473.2016430000,1473.189721,1473.580963,1473.17245613709,1.000020606
2.547,1473.2015780000,1473.189683,1473.580963,1473.17241431205,1.000020591
2.5475,1473.2015140000,1473.189645,1473.580963,1473.17237249624,1.000020575
2.548,1473.2014490000,1473.189607,1473.580963,1473.17233068967,1.000020559
2.5485,1473.2013840000,1473.189569,1473.580963,1473.17228889233,1.000020543
2.549,1473.2013190000,1473.189531,1473.580963,1473.17224710422,1.000020528
2.5495,1473.2012550000,1473.189493,1473.580963,1473.17220532534,1.000020512
2.55,1473.2011900000,1473.189455,1473.580963,1473.17216355569,1.000020496
2.5505,1473.2011250000,1473.189417,1473.580963,1473.17212179527,1.00002048
2.551,1473.2010610000,1473.189379,1473.580963,1473.17208004407,1.000020464
2.5515,1473.2009960000,1473.189341,1473.580963,1473.17203830210,1.000020448
2.552,1473.2009310000,1473.189303,1473.580963,1473.17199656934,1.000020432
2.5525,1473.2008670000,1473.189265,1473.580963,1473.17195484581,1.000020417
2.553,1473.2008020000,1473.189227,1473.580963,1473.17191313150,1.000020401
2.5535,1473.2007380000,1473.189189,1473.580963,1473.17187142641,1.000020386
2.554,1473.2006730000,1473.189152,1473.580963,1473.17182973054,1.00002037
2.5545,1473.2006090000,1473.189114,1473.580963,1473.17178804388,1.000020354
2.555,1473.2005440000,1473.189076,1473.580963,1473.17174636643,1.000020338
2.5555,1473.2004800000,1473.189038,1473.580963,1473.17170469820,1.000020322
2.556,1473.2004150000,1473.189,1473.580963,1473.17166303918,1.000020307
2.5565,1473.2003510000,1473.188962,1473.580963,1473.17162138937,1.000020291
2.557,1473.2002870000,1473.188924,1473.580963,1473.17157974876,1.000020275
2.5575,1473.2002220000,1473.188886,1473.580963,1473.17153811737,1.00002026
2.558,1473.2001580000,1473.188848,1473.580963,1473.17149649518,1.000020244
2.5585,1473.2000940000,1473.18881,1473.580963,1473.17145488219,1.000020229
2.559,1473.2000290000,1473.188773,1473.580963,1473.17141327841,1.000020213
2.5595,1473.1999650000,1473.188735,1473.580963,1473.17137168383,1.000020197
2.56,1473.1999010000,1473.188697,1473.580963,1473.17133009844,1.000020182
2.5605,1473.1998360000,1473.188659,1473.580963,1473.17128852226,1.000020166
2.561,1473.1997720000,1473.188621,1473.580963,1473.17124695528,1.00002015
2.5615,1473.1997080000,1473.188583,1473.580963,1473.17120539749,1.000020135
2.562,1473.1996440000,1473.188546,1473.580963,1473.17116384889,1.000020119
2.5625,1473.1995800000,1473.188508,1473.580963,1473.17112230949,1.000020103
2.563,1473.1995150000,1473.18847,1473.580963,1473.17108077928,1.000020087
2.5635,1473.1994510000,1473.188432,1473.580963,1473.17103925826,1.000020072
2.564,1473.1993870000,1473.188394,1473.580963,1473.17099774642,1.000020056
2.5645,1473.1993230000,1473.188357,1473.580963,1473.17095624378,1.000020041
2.565,1473.1992590000,1473.188319,1473.580963,1473.17091475032,1.000020025
2.5655,1473.1991950000,1473.188281,1473.580963,1473.17087326604,1.00002001
2.566,1473.1991310000,1473.188243,1473.580963,1473.17083179095,1.000019994
2.5665,1473.1990670000,1473.188205,1473.580963,1473.17079032504,1.000019978
2.567,1473.1990030000,1473.188168,1473.580963,1473.17074886831,1.000019963
2.5675,1473.1989390000,1473.18813,1473.580963,1473.17070742076,1.000019948
2.568,1473.1988750000,1473.188092,1473.580963,1473.17066598239,1.000019932
2.5685,1473.1988110000,1473.188055,1473.580963,1473.17062455319,1.000019917
2.569,1473.1987470000,1473.188017,1473.580963,1473.17058313317,1.000019901
2.5695,1473.1986830000,1473.187979,1473.580963,1473.17054172232,1.000019885
2.57,1473.1986200000,1473.187941,1473.580963,1473.17050032064,1.00001987
2.5705,1473.1985560000,1473.187904,1473.580963,1473.17045892813,1.000019855
2.571,1473.1984920000,1473.187866,1473.580963,1473.17041754479,1.000019839
2.5715,1473.1984280000,1473.187828,1473.580963,1473.17037617062,1.000019824
2.572,1473.1983640000,1473.187791,1473.580963,1473.17033480561,1.000019808
2.5725,1473.1983010000,1473.187753,1473.580963,1473.17029344977,1.000019792
2.573,1473.1982370000,1473.187715,1473.580963,1473.17025210309,1.000019777
2.5735,1473.1981730000,1473.187678,1473.580963,1473.17021076557,1.000019762
2.574,1473.1981090000,1473.18764,1473.580963,1473.17016943722,1.000019746
2.5745,1473.1980460000,1473.187602,1473.580963,1473.17012811802,1.000019731
2.575,1473.1979820000,1473.187565,1473.580963,1473.17008680798,1.000019715
2.5755,1473.1979180000,1473.187527,1473.580963,1473.17004550709,1.0000197
2.576,1473.1978550000,1473.18749,1473.580963,1473.17000421537,1.000019685
2.5765,1473.1977910000,1473.187452,1473.580963,1473.16996293279,1.000019669
2.577,1473.1977280000,1473.187414,1473.580963,1473.16992165936,1.000019654
2.5775,1473.1976640000,1473.187377,1473.580963,1473.16988039509,1.000019638
2.578,1473.1976010000,1473.187339,1473.580963,1473.16983913997,1.000019623
2.5785,1473.1975370000,1473.187302,1473.580963,1473.16979789399,1.000019607
2.579,1473.1974740000,1473.187264,1473.580963,1473.16975665716,1.000019593
2.5795,1473.1974100000,1473.187227,1473.580963,1473.16971542947,1.000019577
2.58,1473.1973470000,1473.187189,1473.580963,1473.16967421092,1.000019562
2.5805,1473.1972830000,1473.187151,1473.580963,1473.16963300152,1.000019546
2.581,1473.1972200000,1473.187114,1473.580963,1473.16959180126,1.000019531
2.5815,1473.1971560000,1473.187076,1473.580963,1473.16955061014,1.000019516
2.582,1473.1970930000,1473.187039,1473.580963,1473.16950942815,1.000019501
2.5825,1473.1970300000,1473.187001,1473.580963,1473.16946825530,1.000019485
2.583,1473.1969660000,1473.186964,1473.580963,1473.16942709159,1.00001947
2.5835,1473.1969030000,1473.186926,1473.580963,1473.16938593701,1.000019455
2.584,1473.1968400000,1473.186889,1473.580963,1473.16934479156,1.000019439
2.5845,1473.1967770000,1473.186851,1473.580963,1473.16930365524,1.000019424
2.585,1473.1967130000,1473.186814,1473.580963,1473.16926252805,1.000019409
2.5855,1473.1966500000,1473.186776,1473.580963,1473.16922140999,1.000019393
2.586,1473.1965870000,1473.186739,1473.580963,1473.16918030105,1.000019378
2.5865,1473.1965240000,1473.186702,1473.580963,1473.16913920124,1.000019363
2.587,1473.1964610000,1473.186664,1473.580963,1473.16909811055,1.000019348
2.5875,1473.1963970000,1473.186627,1473.580963,1473.16905702898,1.000019332
2.588,1473.1963340000,1473.186589,1473.580963,1473.16901595654,1.000019318
2.5885,1473.1962710000,1473.186552,1473.580963,1473.16897489321,1.000019302
2.589,1473.1962080000,1473.186514,1473.580963,1473.16893383900,1.000019287
2.5895,1473.1961450000,1473.186477,1473.580963,1473.16889279391,1.000019272
2.59,1473.1960820000,1473.18644,1473.580963,1473.16885175793,1.000019257
2.5905,1473.1960190000,1473.186402,1473.580963,1473.16881073106,1.000019241
2.591,1473.1959560000,1473.186365,1473.580963,1473.16876971331,1.000019226
2.5915,1473.1958930000,1473.186327,1473.580963,1473.16872870467,1.000019211
2.592,1473.1958300000,1473.18629,1473.580963,1473.16868770513,1.000019196
2.5925,1473.1957670000,1473.186253,1473.580963,1473.16864671471,1.000019181
2.593,1473.1957040000,1473.186215,1473.580963,1473.16860573339,1.000019166
2.5935,1473.1956410000,1473.186178,1473.580963,1473.16856476117,1.000019151
2.594,1473.1955780000,1473.186141,1473.580963,1473.16852379806,1.000019135
2.5945,1473.1955160000,1473.186103,1473.580963,1473.16848284405,1.00001912
2.595,1473.1954530000,1473.186066,1473.580963,1473.16844189914,1.000019105
2.5955,1473.1953900000,1473.186029,1473.580963,1473.16840096332,1.00001909
2.596,1473.1953270000,1473.185991,1473.580963,1473.16836003661,1.000019075
2.5965,1473.1952640000,1473.185954,1473.580963,1473.16831911899,1.00001906
2.597,1473.1952020000,1473.185917,1473.580963,1473.16827821047,1.000019045
2.5975,1473.1951390000,1473.18588,1473.580963,1473.16823731104,1.00001903
2.598,1473.1950760000,1473.185842,1473.580963,1473.16819642070,1.000019015
2.5985,1473.1950130000,1473.185805,1473.580963,1473.16815553945,1.000019
2.599,1473.1949510000,1473.185768,1473.580963,1473.16811466729,1.000018984
2.5995,1473.1948880000,1473.18573,1473.580963,1473.16807380422,1.000018969
2.6,1473.1948250000,1473.185693,1473.580963,1473.16803295024,1.000018954
2.6005,1473.1947630000,1473.185656,1473.580963,1473.16799210534,1.000018939
2.601,1473.1947000000,1473.185619,1473.580963,1473.16795126952,1.000018924
2.6015,1473.1946380000,1473.185582,1473.580963,1473.16791044278,1.000018909
2.602,1473.1945750000,1473.185544,1473.580963,1473.16786962513,1.000018894
2.6025,1473.1945130000,1473.185507,1473.580963,1473.16782881655,1.000018879
2.603,1473.1944500000,1473.18547,1473.580963,1473.16778801705,1.000018864
2.6035,1473.1943870000,1473.185433,1473.580963,1473.16774722663,1.00001885
2.604,1473.1943250000,1473.185395,1473.580963,1473.16770644528,1.000018835
2.6045,1473.1942630000,1473.185358,1473.580963,1473.16766567300,1.00001882
2.605,1473.1942000000,1473.185321,1473.580963,1473.16762490980,1.000018804
2.6055,1473.1941380000,1473.185284,1473.580963,1473.16758415567,1.000018789
2.606,1473.1940750000,1473.185247,1473.580963,1473.16754341060,1.000018775
2.6065,1473.1940130000,1473.18521,1473.580963,1473.16750267461,1.00001876
2.607,1473.1939510000,1473.185173,1473.580963,1473.16746194768,1.000018745
2.6075,1473.1938880000,1473.185135,1473.580963,1473.16742122981,1.00001873
2.608,1473.1938260000,1473.185098,1473.580963,1473.16738052101,1.000018715
2.6085,1473.1937640000,1473.185061,1473.580963,1473.16733982126,1.0000187
2.609,1473.1937010000,1473.185024,1473.580963,1473.16729913058,1.000018685
2.6095,1473.1936390000,1473.184987,1473.580963,1473.16725844896,1.00001867
2.61,1473.1935770000,1473.18495,1473.580963,1473.16721777640,1.000018655
2.6105,1473.1935150000,1473.184913,1473.580963,1473.16717711289,1.000018641
2.611,1473.1934520000,1473.184876,1473.580963,1473.16713645843,1.000018626
2.6115,1473.1933900000,1473.184839,1473.580963,1473.16709581303,1.000018611
2.612,1473.1933280000,1473.184801,1473.580963,1473.16705517668,1.000018596
2.6125,1473.1932660000,1473.184764,1473.580963,1473.16701454938,1.000018581
2.613,1473.1932040000,1473.184727,1473.580963,1473.16697393113,1.000018566
2.6135,1473.1931420000,1473.18469,1473.580963,1473.16693332193,1.000018552
2.614,1473.1930800000,1473.184653,1473.580963,1473.16689272177,1.000018536
2.6145,1473.1930180000,1473.184616,1473.580963,1473.16685213065,1.000018522
2.615,1473.1929560000,1473.184579,1473.580963,1473.16681154858,1.000018507
2.6155,1473.1928940000,1473.184542,1473.580963,1473.16677097555,1.000018492
2.616,1473.1928320000,1473.184505,1473.580963,1473.16673041157,1.000018478
2.6165,1473.1927700000,1473.184468,1473.580963,1473.16668985662,1.000018462
2.617,1473.1927080000,1473.184431,1473.580963,1473.16664931070,1.000018448
2.6175,1473.1926460000,1473.184394,1473.580963,1473.16660877383,1.000018433
2.618,1473.1925840000,1473.184357,1473.580963,1473.16656824598,1.000018418
2.6185,1473.1925220000,1473.18432,1473.580963,1473.16652772717,1.000018403
2.619,1473.1924600000,1473.184283,1473.580963,1473.16648721739,1.000018389
2.6195,1473.1923980000,1473.184246,1473.580963,1473.16644671665,1.000018374
2.62,1473.1923360000,1473.184209,1473.580963,1473.16640622493,1.000018359
2.6205,1473.1922740000,1473.184172,1473.580963,1473.16636574223,1.000018344
2.621,1473.1922130000,1473.184135,1473.580963,1473.16632526857,1.00001833
2.6215,1473.1921510000,1473.184099,1473.580963,1473.16628480392,1.000018315
2.622,1473.1920890000,1473.184062,1473.580963,1473.16624434830,1.0000183
2.6225,1473.1920270000,1473.184025,1473.580963,1473.16620390171,1.000018286
2.623,1473.1919660000,1473.183988,1473.580963,1473.16616346413,1.000018271
2.6235,1473.1919040000,1473.183951,1473.580963,1473.16612303557,1.000018257
2.624,1473.1918420000,1473.183914,1473.580963,1473.16608261602,1.000018242
2.6245,1473.1917810000,1473.183877,1473.580963,1473.16604220550,1.000018227
2.625,1473.1917190000,1473.18384,1473.580963,1473.16600180398,1.000018213
2.6255,1473.1916570000,1473.183803,1473.580963,1473.16596141148,1.000018198
2.626,1473.1915960000,1473.183767,1473.580963,1473.16592102799,1.000018183
2.6265,1473.1915340000,1473.18373,1473.580963,1473.16588065352,1.000018169
2.627,1473.1914730000,1473.183693,1473.580963,1473.16584028804,1.000018154
2.6275,1473.1914110000,1473.183656,1473.580963,1473.16579993158,1.000018139
2.628,1473.1913500000,1473.183619,1473.580963,1473.16575958412,1.000018125
2.6285,1473.1912880000,1473.183582,1473.580963,1473.16571924567,1.00001811
2.629,1473.1912270000,1473.183546,1473.580963,1473.16567891622,1.000018095
2.6295,1473.1911650000,1473.183509,1473.580963,1473.16563859577,1.00001808
2.63,1473.1911040000,1473.183472,1473.580963,1473.16559828432,1.000018066
2.6305,1473.1910420000,1473.183435,1473.580963,1473.16555798186,1.000018052
2.631,1473.1909810000,1473.183398,1473.580963,1473.16551768841,1.000018037
2.6315,1473.1909200000,1473.183362,1473.580963,1473.16547740395,1.000018022
2.632,1473.1908580000,1473.183325,1473.580963,1473.16543712848,1.000018008
2.6325,1473.1907970000,1473.183288,1473.580963,1473.16539686201,1.000017993
2.633,1473.1907350000,1473.183251,1473.580963,1473.16535660452,1.000017979
2.6335,1473.1906740000,1473.183214,1473.580963,1473.16531635603,1.000017964
2.634,1473.1906130000,1473.183178,1473.580963,1473.16527611653,1.00001795
2.6345,1473.1905520000,1473.183141,1473.580963,1473.16523588601,1.000017935
2.635,1473.1904900000,1473.183104,1473.580963,1473.16519566448,1.000017921
2.6355,1473.1904290000,1473.183068,1473.580963,1473.16515545193,1.000017906
2.636,1473.1903680000,1473.183031,1473.580963,1473.16511524836,1.000017892
2.6365,1473.1903070000,1473.182994,1473.580963,1473.16507505377,1.000017877
2.637,1473.1902460000,1473.182957,1473.580963,1473.16503486817,1.000017863
2.6375,1473.1901840000,1473.182921,1473.580963,1473.16499469154,1.000017848
2.638,1473.1901230000,1473.182884,1473.580963,1473.16495452389,1.000017834
2.6385,1473.1900620000,1473.182847,1473.580963,1473.16491436521,1.000017819
2.639,1473.1900010000,1473.182811,1473.580963,1473.16487421551,1.000017805
2.6395,1473.1899400000,1473.182774,1473.580963,1473.16483407478,1.00001779
2.64,1473.1898790000,1473.182737,1473.580963,1473.16479394302,1.000017776
2.6405,1473.1898180000,1473.182701,1473.580963,1473.16475382023,1.000017762
2.641,1473.1897570000,1473.182664,1473.580963,1473.16471370641,1.000017747
2.6415,1473.1896960000,1473.182627,1473.580963,1473.16467360155,1.000017733
2.642,1473.1896350000,1473.182591,1473.580963,1473.16463350566,1.000017718
2.6425,1473.1895740000,1473.182554,1473.580963,1473.16459341873,1.000017704
2.643,1473.1895130000,1473.182518,1473.580963,1473.16455334077,1.00001769
2.6435,1473.1894520000,1473.182481,1473.580963,1473.16451327176,1.000017675
2.644,1473.1893910000,1473.182444,1473.580963,1473.16447321172,1.00001766
2.6445,1473.1893300000,1473.182408,1473.580963,1473.16443316063,1.000017646
2.645,1473.1892700000,1473.182371,1473.580963,1473.16439311850,1.000017632
2.6455,1473.1892090000,1473.182335,1473.580963,1473.16435308532,1.000017618
2.646,1473.1891480000,1473.182298,1473.580963,1473.16431306110,1.000017604
2.6465,1473.1890870000,1473.182262,1473.580963,1473.16427304583,1.000017589
2.647,1473.1890260000,1473.182225,1473.580963,1473.16423303951,1.000017574
2.6475,1473.1889660000,1473.182188,1473.580963,1473.16419304214,1.00001756
2.648,1473.1889050000,1473.182152,1473.580963,1473.16415305371,1.000017546
2.6485,1473.1888440000,1473.182115,1473.580963,1473.16411307424,1.000017532
2.649,1473.1887840000,1473.182079,1473.580963,1473.16407310370,1.000017517
2.6495,1473.1887230000,1473.182042,1473.580963,1473.16403314211,1.000017503
2.65,1473.1886620000,1473.182006,1473.580963,1473.16399318947,1.000017489
2.6505,1473.1886020000,1473.181969,1473.580963,1473.16395324576,1.000017474
2.651,1473.1885410000,1473.181933,1473.580963,1473.16391331099,1.00001746
2.6515,1473.1884800000,1473.181896,1473.580963,1473.16387338516,1.000017446
2.652,1473.1884200000,1473.18186,1473.580963,1473.16383346826,1.000017432
2.6525,1473.1883590000,1473.181823,1473.580963,1473.16379356030,1.000017417
2.653,1473.1882990000,1473.181787,1473.580963,1473.16375366128,1.000017403
2.6535,1473.1882380000,1473.18175,1473.580963,1473.16371377118,1.000017389
2.654,1473.1881780000,1473.181714,1473.580963,1473.16367389002,1.000017375
2.6545,1473.1881170000,1473.181678,1473.580963,1473.16363401778,1.000017361
2.655,1473.1880570000,1473.181641,1473.580963,1473.16359415447,1.000017346
2.6555,1473.1879960000,1473.181605,1473.580963,1473.16355430009,1.000017332
2.656,1473.1879360000,1473.181568,1473.580963,1473.16351445463,1.000017318
2.6565,1473.1878750000,1473.181532,1473.580963,1473.16347461809,1.000017304
2.657,1473.1878150000,1473.181495,1473.580963,1473.16343479047,1.000017289
2.6575,1473.1877550000,1473.181459,1473.580963,1473.16339497178,1.000017275
2.658,1473.1876940000,1473.181423,1473.580963,1473.16335516200,1.000017261
2.6585,1473.1876340000,1473.181386,1473.580963,1473.16331536114,1.000017247
2.659,1473.1875740000,1473.18135,1473.580963,1473.16327556920,1.000017233
2.6595,1473.1875130000,1473.181314,1473.580963,1473.16323578617,1.000017219
2.66,1473.1874530000,1473.181277,1473.580963,1473.16319601206,1.000017204
2.6605,1473.1873930000,1473.181241,1473.580963,1473.16315624685,1.00001719
2.661,1473.1873330000,1473.181204,1473.580963,1473.16311649055,1.000017176
2.6615,1473.1872720000,1473.181168,1473.580963,1473.16307674317,1.000017162
2.662,1473.1872120000,1473.181132,1473.580963,1473.16303700469,1.000017148
2.6625,1473.1871520000,1473.181095,1473.580963,1473.16299727511,1.000017134
2.663,1473.1870920000,1473.181059,1473.580963,1473.16295755444,1.00001712
2.6635,1473.1870320000,1473.181023,1473.580963,1473.16291784267,1.000017105
2.664,1473.1869720000,1473.180987,1473.580963,1473.16287813981,1.000017092
2.6645,1473.1869120000,1473.18095,1473.580963,1473.16283844584,1.000017077
2.665,1473.1868520000,1473.180914,1473.580963,1473.16279876077,1.000017063
2.6655,1473.1867910000,1473.180878,1473.580963,1473.16275908460,1.000017049
2.666,1473.1867310000,1473.180841,1473.580963,1473.16271941732,1.000017035
2.6665,1473.1866710000,1473.180805,1473.580963,1473.16267975894,1.000017021
2.667,1473.1866110000,1473.180769,1473.580963,1473.16264010945,1.000017007
2.6675,1473.1865510000,1473.180733,1473.580963,1473.16260046885,1.000016993
2.668,1473.1864920000,1473.180696,1473.580963,1473.16256083714,1.000016979
2.6685,1473.1864320000,1473.18066,1473.580963,1473.16252121431,1.000016965
2.669,1473.1863720000,1473.180624,1473.580963,1473.16248160038,1.000016951
2.6695,1473.1863120000,1473.180588,1473.580963,1473.16244199533,1.000016937
2.67,1473.1862520000,1473.180551,1473.580963,1473.16240239916,1.000016923
2.6705,1473.1861920000,1473.180515,1473.580963,1473.16236281188,1.000016909
2.671,1473.1861320000,1473.180479,1473.580963,1473.16232323347,1.000016895
2.6715,1473.1860720000,1473.180443,1473.580963,1473.16228366395,1.000016881
2.672,1473.1860130000,1473.180407,1473.580963,1473.16224410330,1.000016867
2.6725,1473.1859530000,1473.18037,1473.580963,1473.16220455153,1.000016853
2.673,1473.1858930000,1473.180334,1473.580963,1473.16216500863,1.000016839
2.6735,1473.1858330000,1473.180298,1473.580963,1473.16212547461,1.000016825
2.674,1473.1857740000,1473.180262,1473.580963,1473.16208594946,1.000016811
2.6745,1473.1857140000,1473.180226,1473.580963,1473.16204643318,1.000016797
2.675,1473.1856540000,1473.18019,1473.580963,1473.16200692577,1.000016783
2.6755,1473.1855940000,1473.180154,1473.580963,1473.16196742722,1.000016769
2.676,1473.1855350000,1473.180117,1473.580963,1473.16192793755,1.000016755
2.6765,1473.1854750000,1473.180081,1473.580963,1473.16188845673,1.000016741
2.677,1473.1854160000,1473.180045,1473.580963,1473.16184898478,1.000016728
2.6775,1473.1853560000,1473.180009,1473.580963,1473.16180952169,1.000016714
2.678,1473.1852960000,1473.179973,1473.580963,1473.16177006747,1.0000167
2.6785,1473.1852370000,1473.179937,1473.580963,1473.16173062210,1.000016686
2.679,1473.1851770000,1473.179901,1473.580963,1473.16169118559,1.000016672
2.6795,1473.1851180000,1473.179865,1473.580963,1473.16165175793,1.000016658
2.68,1473.1850580000,1473.179829,1473.580963,1473.16161233913,1.000016644
2.6805,1473.1849990000,1473.179793,1473.580963,1473.16157292918,1.00001663
2.681,1473.1849390000,1473.179756,1473.580963,1473.16153352808,1.000016617
2.6815,1473.1848800000,1473.17972,1473.580963,1473.16149413584,1.000016603
2.682,1473.1848200000,1473.179684,1473.580963,1473.16145475244,1.000016589
2.6825,1473.1847610000,1473.179648,1473.580963,1473.16141537789,1.000016575
2.683,1473.1847020000,1473.179612,1473.580963,1473.16137601218,1.000016562
2.6835,1473.1846420000,1473.179576,1473.580963,1473.16133665532,1.000016548
2.684,1473.1845830000,1473.17954,1473.580963,1473.16129730730,1.000016534
2.6845,1473.1845240000,1473.179504,1473.580963,1473.16125796813,1.00001652
2.685,1473.1844640000,1473.179468,1473.580963,1473.16121863779,1.000016506
2.6855,1473.1844050000,1473.179432,1473.580963,1473.16117931629,1.000016492
2.686,1473.1843460000,1473.179396,1473.580963,1473.16114000363,1.000016479
2.6865,1473.1842870000,1473.17936,1473.580963,1473.16110069980,1.000016465
2.687,1473.1842270000,1473.179324,1473.580963,1473.16106140481,1.000016451
2.6875,1473.1841680000,1473.179288,1473.580963,1473.16102211865,1.000016437
2.688,1473.1841090000,1473.179252,1473.580963,1473.16098284132,1.000016423
2.6885,1473.1840500000,1473.179216,1473.580963,1473.16094357282,1.00001641
2.689,1473.1839910000,1473.179181,1473.580963,1473.16090431315,1.000016396
2.6895,1473.1839310000,1473.179145,1473.580963,1473.16086506231,1.000016382
2.69,1473.1838720000,1473.179109,1473.580963,1473.16082582029,1.000016368
2.6905,1473.1838130000,1473.179073,1473.580963,1473.16078658709,1.000016355
2.691,1473.1837540000,1473.179037,1473.580963,1473.16074736272,1.000016341
2.6915,1473.1836950000,1473.179001,1473.580963,1473.16070814716,1.000016327
2.692,1473.1836360000,1473.178965,1473.580963,1473.16066894043,1.000016314
2.6925,1473.1835770000,1473.178929,1473.580963,1473.16062974251,1.0000163
2.693,1473.1835180000,1473.178893,1473.580963,1473.16059055342,1.000016286
2.6935,1473.1834590000,1473.178857,1473.580963,1473.16055137313,1.000016273
2.694,1473.1834000000,1473.178822,1473.580963,1473.16051220166,1.000016259
2.6945,1473.1833410000,1473.178786,1473.580963,1473.16047303900,1.000016245
2.695,1473.1832820000,1473.17875,1473.580963,1473.16043388515,1.000016232
2.6955,1473.1832230000,1473.178714,1473.580963,1473.16039474011,1.000016218
2.696,1473.1831640000,1473.178678,1473.580963,1473.16035560388,1.000016204
2.6965,1473.1831060000,1473.178642,1473.580963,1473.16031647646,1.000016191
2.697,1473.1830470000,1473.178606,1473.580963,1473.16027735784,1.000016177
2.6975,1473.1829880000,1473.178571,1473.580963,1473.16023824802,1.000016164
2.698,1473.1829290000,1473.178535,1473.580963,1473.16019914700,1.00001615
2.6985,1473.1828700000,1473.178499,1473.580963,1473.16016005479,1.000016136
2.699,1473.1828120000,1473.178463,1473.580963,1473.16012097137,1.000016123
2.6995,1473.1827530000,1473.178427,1473.580963,1473.16008189675,1.000016109
